report_period,article_sku,quantity,unit_price,amount,freight
2025-09,ART-0000,4,23.24,104.58,3.36
2025-09,ART-0000,5,23.24,104.58,3.35
2025-09,ART-0001,9,33.58,302.22,7.68
2025-09,ART-0001,9,33.58,302.22,7.68
2025-09,ART-0002,6,28.2,183.3,5.35
2025-09,ART-0002,7,28.2,183.3,5.35
2025-09,ART-0004,3,21.38,64.14,1.44
2025-09,ART-0004,3,21.38,64.14,1.45
2025-09,ART-0005,3,22.49,67.47,2.2
2025-09,ART-0005,3,22.49,67.47,2.2
2025-09,ART-0006,5,27.36,136.8,4.44
2025-09,ART-0006,5,27.36,136.8,4.45
2025-09,ART-0007,3,21.78,65.34,1.8
2025-09,ART-0007,3,21.78,65.34,1.81
2025-09,ART-0008,4,10.39,41.56,1.61
2025-09,ART-0008,4,10.39,41.56,1.6
2025-09,ART-0009,4,28.09,98.31,3.17
2025-09,ART-0009,3,28.09,98.32,3.16
2025-09,ART-0010,15,37.22,539.69,14.67
2025-09,ART-0010,14,37.22,539.69,14.68
2025-09,ART-0011,10,25.82,245.29,7.05
2025-09,ART-0011,9,25.82,245.29,7.05
2025-09,ART-0012,8,15.81,126.48,4.08
2025-09,ART-0012,8,15.81,126.48,4.08
2025-09,ART-0014,6,24.94,162.11,5.14
2025-09,ART-0014,7,24.94,162.11,5.15
2025-09,ART-0015,11,28.98,333.27,9.6
2025-09,ART-0015,12,28.98,333.27,9.61
2025-09,ART-0016,6,42.31,253.86,8.76
2025-09,ART-0016,6,42.31,253.86,8.75
2025-09,ART-0017,4,24.68,98.72,3.19
2025-09,ART-0017,4,24.68,98.72,3.19
2025-09,ART-0018,9,8.34,79.23,2.46
2025-09,ART-0018,10,8.34,79.23,2.45
2025-09,ART-0019,5,15.48,77.4,1.7
2025-09,ART-0019,5,15.48,77.4,1.7
2025-09,ART-0020,6,29.52,177.12,6.37
2025-09,ART-0020,6,29.52,177.12,6.37
2025-09,ART-0021,4,36.44,145.76,4.67
2025-09,ART-0021,4,36.44,145.76,4.66
2025-09,ART-0022,14,13.57,189.98,6.32
2025-09,ART-0022,14,13.57,189.98,6.33
2025-09,ART-0023,5,16.22,72.99,2.32
2025-09,ART-0023,4,16.22,72.99,2.32
2025-09,ART-0024,7,30.66,214.62,6.27
2025-09,ART-0024,7,30.66,214.62,6.27
2025-09,ART-0026,10,16.1,152.95,3.61
2025-09,ART-0026,9,16.1,152.95,3.61
2025-09,ART-0027,6,13.0,78.0,2.25
2025-09,ART-0027,6,13.0,78.0,2.25
2025-09,ART-0029,6,42.84,235.62,7.03
2025-09,ART-0029,5,42.84,235.62,7.04
2025-09,ART-0030,2,44.56,89.12,2.04
2025-09,ART-0030,2,44.56,89.12,2.03
2025-09,ART-0032,7,34.02,238.14,7.16
2025-09,ART-0032,7,34.02,238.14,7.17
2025-09,ART-0033,7,21.19,137.73,5.04
2025-09,ART-0033,6,21.19,137.74,5.04
2025-09,ART-0034,1,10.11,10.11,0.31
2025-09,ART-0034,1,10.11,10.11,0.3
2025-09,ART-0035,4,19.71,78.84,2.47
2025-09,ART-0035,4,19.71,78.84,2.48
2025-09,ART-0036,7,28.53,199.71,5.97
2025-09,ART-0036,7,28.53,199.71,5.98
2025-09,ART-0037,11,23.39,257.29,8.98
2025-09,ART-0037,11,23.39,257.29,8.97
2025-09,ART-0039,4,36.33,145.32,4.47
2025-09,ART-0039,4,36.33,145.32,4.47
2025-09,ART-0041,19,16.56,314.64,8.34
2025-09,ART-0041,19,16.56,314.64,8.33
2025-09,ART-0042,2,31.66,63.32,1.78
2025-09,ART-0042,2,31.66,63.32,1.79
2025-09,ART-0043,2,16.92,33.84,0.87
2025-09,ART-0043,2,16.92,33.84,0.87
2025-09,ART-0044,14,11.57,167.76,4.22
2025-09,ART-0044,15,11.57,167.77,4.23
2025-09,ART-0045,2,14.41,36.02,1.24
2025-09,ART-0045,3,14.41,36.03,1.24
2025-09,ART-0046,7,23.58,165.06,6.55
2025-09,ART-0046,7,23.58,165.06,6.56
2025-09,ART-0049,4,42.57,148.99,4.98
2025-09,ART-0049,3,42.57,149.0,4.99
2025-09,ART-0050,5,33.05,165.25,5.52
2025-09,ART-0050,5,33.05,165.25,5.53
2025-09,ART-0051,9,7.17,68.11,1.74
2025-09,ART-0051,10,7.17,68.12,1.73
2025-09,ART-0052,2,21.14,42.28,1.29
2025-09,ART-0052,2,21.14,42.28,1.29
2025-09,ART-0053,13,15.45,200.85,5.64
2025-09,ART-0053,13,15.45,200.85,5.64
2025-09,ART-0054,7,15.57,108.99,4.36
2025-09,ART-0054,7,15.57,108.99,4.36
2025-09,ART-0055,7,15.33,107.31,3.0
2025-09,ART-0055,7,15.33,107.31,2.99
2025-09,ART-0056,11,28.55,314.05,8.8
2025-09,ART-0056,11,28.55,314.05,8.81
2025-09,ART-0057,11,23.85,262.35,8.04
2025-09,ART-0057,11,23.85,262.35,8.05
2025-09,ART-0058,7,39.93,279.51,5.89
2025-09,ART-0058,7,39.93,279.51,5.89
2025-09,ART-0059,8,10.06,80.48,2.23
2025-09,ART-0059,8,10.06,80.48,2.23
2025-09,ART-0061,6,19.46,116.76,3.15
2025-09,ART-0061,6,19.46,116.76,3.14
2025-09,ART-0063,8,15.57,116.77,3.73
2025-09,ART-0063,7,15.57,116.78,3.74
2025-09,ART-0064,6,12.69,76.14,2.55
2025-09,ART-0064,6,12.69,76.14,2.55
2025-09,ART-0065,7,32.41,226.87,6.0
2025-09,ART-0065,7,32.41,226.87,6.0
2025-09,ART-0066,3,37.77,113.31,3.37
2025-09,ART-0066,3,37.77,113.31,3.38
2025-09,ART-0067,13,13.83,172.87,4.7
2025-09,ART-0067,12,13.83,172.88,4.7
2025-09,ART-0068,6,71.75,394.63,9.65
2025-09,ART-0068,5,71.75,394.62,9.64
2025-09,ART-0069,5,15.11,75.55,3.06
2025-09,ART-0069,5,15.11,75.55,3.05
2025-09,ART-0070,4,43.3,173.2,6.7
2025-09,ART-0070,4,43.3,173.2,6.7
2025-09,ART-0071,5,7.37,36.85,1.33
